synset,rating,list,word
2583545,0.5,"['resist', 'balk', 'baulk', 'jib']",balk
7255401,0,"['ban', 'banning', 'forbiddance', 'forbidding']",ban
2470685,0,"['band together', 'confederate']",band together
1303547,0.333333333,"['bind', 'bandage']",bandage
64504,0,"['hit', 'smash', 'smasher', 'strike', 'bang']",bang
688377,0.25,"['trust', 'swear', 'rely', 'bank']",bank
1100273,0.333333333,['banking'],banking
1186397,0,['bankruptcy'],bankruptcy
7255401,0,"['ban', 'banning', 'forbiddance', 'forbidding']",banning
1077350,0.25,"['prevention', 'bar']",bar
6767922,0.333333333,"['shot', 'shaft', 'slam', 'dig', 'barb', 'jibe', 'gibe']",barb
1856066,0.25,"['basal', 'base']",basal
5793554,0,"['basis', 'base', 'foundation', 'fundament', 'groundwork', 'cornerstone']",base
3483,0,"['basically', 'fundamentally', 'essentially']",basically
5793554,0,"['basis', 'base', 'foundation', 'fundament', 'groundwork', 'cornerstone']",basis
1820302,0,"['enjoy', 'bask', 'relish', 'savor', 'savour']",bask
546609,0.333333333,"['dinge', 'batter']",batter
679562,0.333333333,"['battered', 'beat-up', 'beaten-up']",battered
6486161,0,"['batting order', 'card', 'lineup']",batting order
958896,0.142857143,"['conflict', 'struggle', 'battle']",battle
554200,0.5,"['melee', 'scrimmage', 'battle royal']",battle royal
82766,0.363636364,"['battleful', 'bellicose', 'combative']",battleful
1796109,0.5,"['embattled', 'battlemented', 'castled', 'castellated']",battlemented
2583545,0.5,"['resist', 'balk', 'baulk', 'jib']",baulk
4581595,0.333333333,"['whorehouse', 'brothel', 'bordello', 'bagnio', 'house of prostitution', 'house of ill repute', 'bawdyhouse', 'cathouse', 'sporting house']",bawdyhouse
2664769,0.333333333,"['equal', 'be']",be
1426397,0.333333333,"['sleep together', 'roll in the hay', 'love', 'make out', 'make love', 'sleep with', 'get laid', 'have sex', 'know', 'do it', 'be intimate', 'have intercourse', 'have it away', 'have it off', 'screw', 'fuck', 'jazz', 'eff', 'hump', 'lie with', 'bed', 'have a go at it', 'bang', 'get it on', 'bonk']",be intimate
56930,0,"['give birth', 'deliver', 'bear', 'birth', 'have']",bear
2676054,0,"['refer', 'pertain', 'relate', 'concern', 'come to', 'bear on', 'touch', 'touch on', 'have-to doe with']",bear on
2663340,0.285714286,"['corroborate', 'underpin', 'bear out', 'support']",bear out
137313,0.428571429,"['affect', 'impact', 'bear upon', 'bear on', 'touch on', 'touch']",bear upon
1015244,0,"['testify', 'bear witness', 'prove', 'evidence', 'show']",bear witness
7086518,0.4,"['rhythm', 'beat', 'musical rhythm']",beat
1385643,0,"['beat up', 'drum up', 'rally']",beat up
679562,0.333333333,"['battered', 'beat-up', 'beaten-up']",beat-up
679562,0.333333333,"['battered', 'beat-up', 'beaten-up']",beaten-up
1176219,0,"['beating', 'whipping']",beating
4131208,0,"['salon', 'beauty salon', 'beauty parlor', 'beauty parlour', 'beauty shop']",beauty parlor
4131208,0,"['salon', 'beauty salon', 'beauty parlor', 'beauty parlour', 'beauty shop']",beauty parlour
4131208,0,"['salon', 'beauty salon', 'beauty parlor', 'beauty parlour', 'beauty shop']",beauty salon
4131208,0,"['salon', 'beauty salon', 'beauty parlor', 'beauty parlour', 'beauty shop']",beauty shop
1806505,0.333333333,"['capture', 'enamour', 'trance', 'catch', 'becharm', 'enamor', 'captivate', 'beguile', 'charm', 'fascinate', 'bewitch', 'entrance', 'enchant']",becharm
2724258,0.333333333,"['become', 'suit']",become
1426397,0.333333333,"['sleep together', 'roll in the hay', 'love', 'make out', 'make love', 'sleep with', 'get laid', 'have sex', 'know', 'do it', 'be intimate', 'have intercourse', 'have it away', 'have it off', 'screw', 'fuck', 'jazz', 'eff', 'hump', 'lie with', 'bed', 'have a go at it', 'bang', 'get it on', 'bonk']",bed
3368352,0.5,"['flowerbed', 'flower bed', 'bed of flowers']",bed of flowers
2011040,0.333333333,"['run off', 'run out', 'bolt', 'bolt out', 'beetle off']",beetle off
2699941,0.5,"['befit', 'suit', 'beseem']",befit
66781,0,"['ahead', 'in front', 'before']",before
67045,0.396142433,"['ahead', 'in advance', 'beforehand']",beforehand
2588677,0,['befriend'],befriend
782057,0,"['solicit', 'beg', 'tap']",beg
894221,0,"['excuse', 'beg off']",beg off
348746,0.5,"['begin', 'lead off', 'start', 'commence']",begin
15265518,0,"['beginning', 'commencement', 'first', 'outset', 'get-go', 'start', 'kickoff', 'starting time', 'showtime', 'offset']",beginning
1534147,0,"['dirty', 'soil', 'begrime', 'grime', 'colly', 'bemire']",begrime
1806505,0.333333333,"['capture', 'enamour', 'trance', 'catch', 'becharm', 'enamor', 'captivate', 'beguile', 'charm', 'fascinate', 'bewitch', 'entrance', 'enchant']",beguile
721660,0.333333333,['behalf'],behalf
222479,0.333333333,"['behind', 'behindhand', 'in arrears']",behind
222479,0.333333333,"['behind', 'behindhand', 'in arrears']",behindhand
1616798,0.25,['beholden'],beholden
2663141,0,"['contradict', 'belie', 'negate']",belie
5916739,0,"['impression', 'feeling', 'belief', 'notion', 'opinion']",belief
721098,0,"['believe', 'trust']",believe
864475,0.5,"['minimize', 'belittle', 'denigrate', 'derogate']",belittle
906655,0.5,"['belittling', 'deprecating', 'deprecative', 'deprecatory', 'depreciative', 'depreciatory', 'slighting']",belittling
82766,0.363636364,"['battleful', 'bellicose', 'combative']",bellicose
1244846,0,"['aggressive', 'belligerent']",belligerent
2719930,0.1,"['belong to', 'belong']",belong
2719930,0.1,"['belong to', 'belong']",belong to
94396,0,"['downstairs', 'down the stairs', 'on a lower floor', 'below']",below
1202374,0.333333333,"['toss off', 'pop', 'bolt down', 'belt down', 'pour down', 'down', 'drink down', 'kill']",belt down
2828648,0,"['beltway', 'bypass', 'ring road', 'ringway']",beltway
1534147,0,"['dirty', 'soil', 'begrime', 'grime', 'colly', 'bemire']",bemire
8166187,0.333333333,"['judiciary', 'bench']",bench
80039,0,"['below', 'at a lower place', 'to a lower place', 'beneath']",beneath
223802,0.333333333,['beneficent'],beneficent
64787,0,"['beneficial', 'good']",beneficial
2290461,0.2,"['profit', 'gain', 'benefit']",benefit
1372948,0,"['charitable', 'benevolent', 'kindly', 'sympathetic', 'good-hearted', 'openhearted', 'large-hearted']",benevolent
2699941,0.5,"['befit', 'suit', 'beseem']",beseem
1789514,0,"['harass', 'hassle', 'harry', 'chivy', 'chivvy', 'chevy', 'chevvy', 'beset', 'plague', 'molest', 'provoke']",beset
47534,0.333333333,"['besides', 'too', 'also', 'likewise', 'as well']",besides
778122,0.333333333,['besiege'],besiege
67379,0,"['better', 'best']",best
1086356,0.333333333,"['bestowal', 'bestowment', 'conferral', 'conferment']",bestowal
1086356,0.333333333,"['bestowal', 'bestowment', 'conferral', 'conferment']",bestowment
841986,0,"['denounce', 'tell on', 'betray', 'give away', 'rat', 'grass', 'shit', 'shop', 'snitch', 'stag']",betray
67379,0,"['better', 'best']",better
7357388,0.25,"['improvement', 'betterment', 'advance']",betterment
498387,0,"['between', 'betwixt']",between
498387,0,"['between', 'betwixt']",betwixt
8415774,0,['bevy'],bevy
1806505,0.333333333,"['capture', 'enamour', 'trance', 'catch', 'becharm', 'enamor', 'captivate', 'beguile', 'charm', 'fascinate', 'bewitch', 'entrance', 'enchant']",bewitch
45607,0.5,['beyond'],beyond
1918541,0.5,"['beyond doubt', 'indubitable']",beyond doubt
680346,0,"['bias', 'predetermine']",bias
6737112,0,"['bid', 'bidding']",bid
6737112,0,"['bid', 'bidding']",bidding
1946012,0,['bilateral'],bilateral
5065386,0.5,"['bilaterality', 'bilateralism', 'bilateral symmetry']",bilateral symmetry
5065386,0.5,"['bilaterality', 'bilateralism', 'bilateral symmetry']",bilateralism
5065386,0.5,"['bilaterality', 'bilateralism', 'bilateral symmetry']",bilaterality
252872,0,['bilaterally'],bilaterally
2372118,0.333333333,"['bilateral', 'isobilateral', 'bilaterally symmetrical', 'bilaterally symmetric']",bilaterally symmetric
2372118,0.333333333,"['bilateral', 'isobilateral', 'bilaterally symmetrical', 'bilaterally symmetric']",bilaterally symmetrical
2216985,0.4,['binary'],binary
2538086,0,"['bind', 'tie', 'attach', 'bond']",bind
2840619,0.333333333,"['binding', 'book binding', 'cover', 'back']",binding
7941945,0.444444444,['biome'],biome
7941729,0,"['community', 'biotic community']",biotic community
731471,0.333333333,"['bipartisan', 'bipartizan', 'two-party', 'two-way']",bipartisan
238037,0,"['bipartite', 'two-part', 'two-way']",bipartite
731471,0.333333333,"['bipartisan', 'bipartizan', 'two-party', 'two-way']",bipartizan
2475604,0.25,['bipolar'],bipolar
2219015,0.333333333,"['birch leaf miner', 'Fenusa pusilla']",birch leaf miner
56930,0,"['give birth', 'deliver', 'bear', 'birth', 'have']",birth
13263920,0,"['birthright', 'patrimony']",birthright
1203147,0.5,['bisexual'],bisexual
1445932,0.333333333,"['bite', 'seize with teeth']",bite
937208,0.5,"['spill the beans', 'let the cat out of the bag', 'talk', 'tattle', 'blab', 'peach', 'babble', 'sing', 'babble out', 'blab out']",blab
937208,0.5,"['spill the beans', 'let the cat out of the bag', 'talk', 'tattle', 'blab', 'peach', 'babble', 'sing', 'babble out', 'blab out']",blab out
842772,0,"['blame', 'find fault', 'pick']",blame
526062,0.25,"['across-the-board', 'all-embracing', 'all-encompassing', 'all-inclusive', 'blanket', 'broad', 'encompassing', 'extensive', 'panoptic', 'wide']",blanket
336158,0,"['blast', 'knock down']",blast
2764614,0,['blaze'],blaze
380696,0,"['blend', 'blending']",blend
2700455,0,"['blend', 'go', 'blend in']",blend in
1329138,0.375,['blended'],blended
380696,0,"['blend', 'blending']",blending
1215392,0.5,"['blessing', 'approval', 'approving']",blessing
1476483,0.285714286,"['obstruct', 'obturate', 'impede', 'occlude', 'jam', 'block', 'close up']",block
1126961,0.333333333,"['blockade', 'block off']",block off
1126961,0.333333333,"['blockade', 'block off']",blockade
3289462,0.5,"['enlargement', 'blowup', 'magnification']",blowup
388032,0.5,"['blue-grey', 'blue-gray', 'bluish-grey', 'bluish-gray']",blue-gray
388032,0.5,"['blue-grey', 'blue-gray', 'bluish-grey', 'bluish-gray']",blue-grey
388032,0.5,"['blue-grey', 'blue-gray', 'bluish-grey', 'bluish-gray']",bluish-gray
388032,0.5,"['blue-grey', 'blue-gray', 'bluish-grey', 'bluish-gray']",bluish-grey
2018049,0.5,"['board', 'get on']",board
236999,0.333333333,"['reduce', 'boil down', 'concentrate']",boil down
4858785,0.5,"['boldness', 'daring', 'hardiness', 'hardihood']",boldness
2011040,0.333333333,"['run off', 'run out', 'bolt', 'bolt out', 'beetle off']",bolt
1202374,0.333333333,"['toss off', 'pop', 'bolt down', 'belt down', 'pour down', 'down', 'drink down', 'kill']",bolt down
2011040,0.333333333,"['run off', 'run out', 'bolt', 'bolt out', 'beetle off']",bolt out
1607072,0,"['bond', 'bring together', 'draw together']",bond
13997253,0.444444444,"['bondage', 'slavery', 'thrall', 'thralldom', 'thraldom']",bondage
1426397,0.333333333,"['sleep together', 'roll in the hay', 'love', 'make out', 'make love', 'sleep with', 'get laid', 'have sex', 'know', 'do it', 'be intimate', 'have intercourse', 'have it away', 'have it off', 'screw', 'fuck', 'jazz', 'eff', 'hump', 'lie with', 'bed', 'have a go at it', 'bang', 'get it on', 'bonk']",bonk
2498320,0.333333333,"['reserve', 'hold', 'book']",book
2840619,0.333333333,"['binding', 'book binding', 'cover', 'back']",book binding
270919,0.5,"['engagement', 'booking']",booking
73032,0.4,"['backfire', 'boomerang']",boomerang
2554922,0,"['promote', 'advance', 'boost', 'further', 'encourage']",boost
2401809,0.428571429,"['oust', 'throw out', 'drum out', 'boot out', 'kick out', 'expel']",boot out
4581595,0.333333333,"['whorehouse', 'brothel', 'bordello', 'bagnio', 'house of prostitution', 'house of ill repute', 'bawdyhouse', 'cathouse', 'sporting house']",bordello
1586850,0,"['frame', 'frame in', 'border']",border
2703952,0,"['border on', 'approach']",border on
8512736,0.25,"['boundary line', 'border', 'borderline', 'delimitation', 'mete']",borderline
1957177,0.2,"['born-again', 'converted', 'reborn']",born-again
2346724,0,"['adopt', 'borrow', 'take over', 'take up']",borrow
1111133,0.25,['borrowing'],borrowing
180770,0,"['embrace', 'bosom']",bosom
2268133,0,['both'],both
2507464,0.5,"['trouble oneself', 'trouble', 'bother', 'inconvenience oneself']",bother
13912992,0.4,"['constriction', 'bottleneck', 'chokepoint']",bottleneck
2440881,0.375,"['bottommost', 'lowermost', 'nethermost']",bottommost
2241988,0.333333333,"['rocky', 'bouldery', 'bouldered', 'stony']",bouldered
2241988,0.333333333,"['rocky', 'bouldery', 'bouldered', 'stony']",bouldery
340626,0,"['bound', 'destined']",bound
13903079,0.25,"['boundary', 'edge', 'bound']",boundary
8512736,0.25,"['boundary line', 'border', 'borderline', 'delimitation', 'mete']",boundary line
8181658,0.333333333,"['middle class', 'bourgeoisie']",bourgeoisie
357332,0,"['shoot', 'spud', 'germinate', 'pullulate', 'bourgeon', 'burgeon forth', 'sprout']",bourgeon
878348,0,"['submit', 'bow', 'defer', 'accede', 'give in']",bow
104409,0,"['roll', 'bowl']",bowl
1657233,0.333333333,"['boxed', 'boxed-in', 'boxed in']",boxed
1657233,0.333333333,"['boxed', 'boxed-in', 'boxed in']",boxed in
1657233,0.333333333,"['boxed', 'boxed-in', 'boxed in']",boxed-in
7985223,0,"['pair', 'brace']",brace
221718,0.333333333,"['undergird', 'brace up']",brace up
328802,0,"['branch', 'ramify', 'fork', 'furcate', 'separate']",branch
1110251,0.5,['branded'],branded
8164585,0,"['administration', 'governance', 'governing body', 'establishment', 'brass', 'organization', 'organisation']",brass
1595697,0.5,['braze'],braze
2431320,0,"['separate', 'part', 'split up', 'split', 'break', 'break up']",break
1562061,0.5,"['crash', 'break up', 'break apart']",break apart
2535457,0,"['secede', 'splinter', 'break away']",break away
482892,0.333333333,"['break', 'break of serve']",break of serve
2431320,0,"['separate', 'part', 'split up', 'split', 'break', 'break up']",break up
7331400,0,"['separation', 'breakup', 'detachment']",breakup
1079172,0,"['front', 'breast']",breast
1058870,0.5,"['nursing', 'breast feeding']",breast feeding
7163988,0.333333333,"['hint', 'intimation', 'breath']",breath
267452,0.5,"['breathing', 'eupneic', 'eupnoeic']",breathing
1649024,0,"['engender', 'breed', 'spawn']",breed
4813540,0,"['breeding', 'genteelness', 'gentility']",breeding
1037469,0.4,"['bridal', 'espousal']",bridal
2899569,0,"['bridge', 'bridgework']",bridge
2899808,0.222222222,"['bridge', 'bridge circuit']",bridge circuit
2899257,0.333333333,"['bridge', 'bridge deck']",bridge deck
2623194,0.2512,"['bridge', 'bridge over']",bridge over
2899569,0,"['bridge', 'bridgework']",bridgework
312815,0.25,"['brighten', 'lighten up', 'lighten']",brighten
2072159,0.5,"['overflow', 'overrun', 'well over', 'run over', 'brim over']",brim over
1618547,0.333333333,"['institute', 'bring']",bring
1752884,0,"['produce', 'bring about', 'give rise']",bring about
2078294,0.25,"['return', 'take back', 'bring back']",bring back
429060,0,"['reduce', 'cut down', 'cut back', 'trim', 'trim down', 'trim back', 'cut', 'bring down']",bring down
2078591,0,"['bring in', 'introduce']",bring in
2522864,0.4,"['pull off', 'negociate', 'bring off', 'carry off', 'manage']",bring off
1065115,0,"['introduce', 'bring out']",bring out
1607072,0,"['bond', 'bring together', 'draw together']",bring together
1974062,0,"['raise', 'lift', 'elevate', 'get up', 'bring up']",bring up
5125193,0.333333333,"['verge', 'brink']",brink
526062,0.25,"['across-the-board', 'all-embracing', 'all-encompassing', 'all-inclusive', 'blanket', 'broad', 'encompassing', 'extensive', 'panoptic', 'wide']",broad
