"synset","rating","words","examples__001","examples__002","examples__003","examples__004","examples__005","examples__006","examples__007","examples__008","examples__009","examples__010","examples__011","words__-"
"5762998","0.5","recognition","a politician whose recall of names was as remarkable as his recognition of faces","experimental psychologists measure the elapsed time from the onset of the stimulus to its recognition by the observer","","","","","","","","","",""
"","","identification","","","","","","","","","","","",""
"3415749","1.0","","","","","","","","","","","","","gangway"
"1732601","0.2222222222222222","approaching","the approaching election","this coming Thursday","the forthcoming holidays","the upcoming spring fashions","","","","","","","",""
"","","coming","","","","","","","","","","","",""
"","","forthcoming","","","","","","","","","","","",""
"","","upcoming","","","","","","","","","","","",""
"5082648","1.0","","","","","","","","","","","","","address"
"407215","0.4444444444444444","nationally","nationally advertised","it was broadcast nationwide","","","","","","","","","",""
"","","nationwide","","","","","","","","","","","",""
"","","across the nation","","","","","","","","","","","",""
"","","across the country","","","","","","","","","","","",""
"631391","1.2158154859967052","correct","the correct answer","the correct version","the right answer","took the right road","the right decision","","","","","","",""
"","","right","","","","","","","","","","","",""
"1049266","0.8888888888888888","disguise","he is a master of disguise","","","","","","","","","","",""
"","","camouflage","","","","","","","","","","","",""
"349894","0.4372822299651568","final","the judge's decision is final","the arbiter will have the last say","","","","","","","","","",""
"","","last","","","","","","","","","","","",""
"7428954","1.4444444444444444","earthquake","","","","","","","","","","","",""
"","","quake","","","","","","","","","","","",""
"","","temblor","","","","","","","","","","","",""
"","","seism","","","","","","","","","","","",""
"1304802","0.8888888888888888","advisory","an advisory memorandum","his function was purely consultative","","","","","","","","","",""
"","","consultative","","","","","","","","","","","",""
"","","consultatory","","","","","","","","","","","",""
"","","consultive","","","","","","","","","","","",""
"2821415","1.4","","","","","","","","","","","","","bedpost"
"14013646","0.9","deferral","","","","","","","","","","","",""
"","","recess","","","","","","","","","","","",""
"1317362","1.8","","an earthy enjoyment of life","","","","","","","","","","","earthy"
"7376008","1.0","","the uplifting of the clouds revealed the blue of a summer sky","","","","","","","","","","","uplifting"
"6694540","0.6428571428571429","recommendation","","","","","","","","","","","",""
"","","testimonial","","","","","","","","","","","",""
"","","good word","","","","","","","","","","","",""
"1462005","0.09836065573770492","mix","resourcefully he mingled music and dance","","","","","","","","","","",""
"","","mingle","","","","","","","","","","","",""
"","","commix","","","","","","","","","","","",""
"","","unify","","","","","","","","","","","",""
"","","amalgamate","","","","","","","","","","","",""
"1351170","0.5820668693009119","extract","pull weeds","extract a bad tooth","take out a splinter","extract information from the telegram","","","","","","","",""
"","","pull out","","","","","","","","","","","",""
"","","pull","","","","","","","","","","","",""
"","","pull up","","","","","","","","","","","",""
"","","take out","","","","","","","","","","","",""
"","","draw out","","","","","","","","","","","",""
"886978","0.46153846153846156","vow","","","","","","","","","","","",""
"","","consecrate","","","","","","","","","","","",""
"2745882","1.303904923599321","","There seems no reason to go ahead with the project now","","","","","","","","","","","seem"
"2711543","1.0769230769230769","rail","rail in the old graves","","","","","","","","","","",""
"","","rail in","","","","","","","","","","","",""
"1538310","1.25","speckle","speckle the wall with tiny yellow spots","","","","","","","","","","",""
"","","bespeckle","","","","","","","","","","","",""
"229280","0.6923076923076923","distill","distill the essence of this compound","","","","","","","","","","",""
"","","extract","","","","","","","","","","","",""
"","","distil","","","","","","","","","","","",""
"567099","1.0","feminize","feminized language","feminized frogs","","","","","","","","","",""
"","","feminise","","","","","","","","","","","",""
"2892980","1.3846153846153846","","juvenile diabetes","juvenile fashions","","","","","","","","","","juvenile"
"1250393","1.2307692307692308","sweltering","a sweltering room","sweltering athletes","","","","","","","","","",""
"","","sweltry","","","","","","","","","","","",""
"1303449","0.3076923076923077","corrupting","","","","","","","","","","","",""
"","","contaminating","","","","","","","","","","","",""
"4370955","1.1538461538461537","sweep","","","","","","","","","","","",""
"","","sweep oar","","","","","","","","","","","",""
"4340378","1.6666666666666667","stripper well","","","","","","","","","","","",""
"","","stripper","","","","","","","","","","","",""
"596769","1.5","discontinuous","discontinuous applause","the landscape was a discontinuous mosaic of fields and forest areas","he received a somewhat haphazard and discontinuous schooling","","","","","","","","",""
"","","noncontinuous","","","","","","","","","","","",""
"2492812","1.3333333333333333","","he threw to a downfield receiver","","","","","","","","","","","downfield"
"832306","1.8333333333333333","","","","","","","","","","","","","echocardiography"
"2093920","1.6666666666666667","flail","Her arms were flailing","","","","","","","","","","",""
"","","thresh","","","","","","","","","","","",""
"2031335","1.0","leftist","","","","","","","","","","","",""
"","","left-of-center","","","","","","","","","","","",""
"","","left-wing","","","","","","","","","","","",""
"3112099","0.5","","","","","","","","","","","","","corridor"
"2044736","1.6666666666666667","almond-shaped","","","","","","","","","","","",""
"","","amygdaliform","","","","","","","","","","","",""
"","","amygdaloid","","","","","","","","","","","",""
"","","amygdaloidal","","","","","","","","","","","",""
"6676254","1.0","","","","","","","","","","","","","filler"
"237877","1.3333333333333333","deoxidize","","","","","","","","","","","",""
"","","deoxidise","","","","","","","","","","","",""
"","","reduce","","","","","","","","","","","",""
"221900","1.1666666666666667","","","","","","","","","","","","","patricide"
"434384","1.7393442622950819","milky","milky glass","","","","","","","","","","",""
"","","milklike","","","","","","","","","","","",""
"","","whitish","","","","","","","","","","","",""
"1911698","1.4444444444444444","","","","","","","","","","","","","ambulate"
"472230","1.0","","","","","","","","","","","","","obliterate"
"15166191","1.5555555555555556","","he spent a quiet afternoon in the park","","","","","","","","","","","afternoon"
"1961048","1.0","asymmetrical","asymmetrical features","a dress with a crooked hemline","","","","","","","","","",""
"","","crooked","","","","","","","","","","","",""
